"Step","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MIN","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MAX"
"16845696","1","1","1"
"16859008","0","0","0"
"16863616","0","0","0"
"16868096","0","0","0"
"16868864","0","0","0"
"16869632","0","0","0"
"16870784","0","0","0"
"16872448","0","0","0"
"16873472","0","0","0"
"16873600","1","1","1"
"16876160","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"16952832","0","0","0"
"16956416","0","0","0"
"16958080","0","0","0"
"17029120","0","0","0"
"17032960","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"17035008","0","0","0"
"17039104","0","0","0"
"17040640","0","0","0"
"17041920","0","0","0"
"17042048","0","0","0"
"17042304","1","1","1"
"17044352","0","0","0"
"17116288","0","0","0"
"17117312","1","1","1"
"17123456","0","0","0"
"17128704","0","0","0"
"17129600","1","1","1"
"17129856","0","0","0"
"17131648","0","0","0"
"17133184","0","0","0"
"17135232","0.5","0.5","0.5"
"17138304","0","0","0"
"17209984","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"17221760","2","2","2"
"17222144","0","0","0"
"17296256","0","0","0"
"17298432","0","0","0"
"17299328","0","0","0"
"17302016","0","0","0"
"17310976","0","0","0"
"17314560","0","0","0"
"17379072","0","0","0"
"17383424","0","0","0"
"17383808","0","0","0"
"17385088","0.5","0.5","0.5"
"17386240","1","1","1"
"17387904","0","0","0"
"17393792","0","0","0"
"17402752","0","0","0"
"17470208","0","0","0"
"17473280","0","0","0"
"17476224","0","0","0"
"17487104","0","0","0"
"17550848","0","0","0"
"17551488","0","0","0"
"17554176","1.5","1.5","1.5"
"17556864","1","1","1"
"17563648","0","0","0"
"17570176","0","0","0"
"17571072","0","0","0"
"17575936","0","0","0"
"17641088","0","0","0"
"17645312","0","0","0"
"17646336","1","1","1"
"17647616","0","0","0"
"17651456","0","0","0"
"17654528","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"17660672","0","0","0"
"17713664","0","0","0"
"17730432","0","0","0"
"17739648","0","0","0"
"17743104","0.5","0.5","0.5"
"17743616","0","0","0"
"17745152","0.5","0.5","0.5"
"17800832","0","0","0"
"17805440","0","0","0"
"17819776","0","0","0"
"17822336","0","0","0"
"17824384","1","1","1"
"17827072","0","0","0"
"17829376","0","0","0"
"17830016","0","0","0"
"17833472","0.5","0.5","0.5"
"17835008","0","0","0"
"17903232","0","0","0"
"17908352","0","0","0"
"17920512","1","1","1"
"17920640","0","0","0"
"17985152","0","0","0"
"17986304","0","0","0"
"17997184","0","0","0"
"17999872","0","0","0"
"18000128","0","0","0"
"18004352","0","0","0"
"18009600","1","1","1"
"18075904","0","0","0"
"18077696","1","1","1"
"18094848","0","0","0"
"18158464","0","0","0"
"18169344","0","0","0"
"18173312","0","0","0"
"18173440","0","0","0"
"18174976","0","0","0"
"18177024","1","1","1"
"18182912","0","0","0"
"18236416","0","0","0"
"18249088","0","0","0"
"18251136","0","0","0"
"18251520","0","0","0"
"18257536","0","0","0"
"18257664","0.5","0.5","0.5"
"18260864","0","0","0"
"18262272","0","0","0"
"18266112","0","0","0"
"18333312","0","0","0"
"18336896","0","0","0"
"18338432","2","2","2"
"18341632","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"18341760","0.5","0.5","0.5"
"18342784","0","0","0"
"18419328","0","0","0"
"18419840","0","0","0"
"18419968","0","0","0"
"18423808","1","1","1"
"18426240","0","0","0"
"18438144","0","0","0"
"18439552","0","0","0"
"18440320","1","1","1"
"18519424","1","1","1"
"18521856","0","0","0"
"18603392","2","2","2"
"18604288","1","1","1"
"18606464","0","0","0"
"18608256","0","0","0"
"18608640","1","1","1"
"18609536","0","0","0"
"18609792","0","0","0"
"18613248","0","0","0"
"18613760","0","0","0"
"18677120","1","1","1"
"18686080","0","0","0"
"18686592","0","0","0"
"18689024","0","0","0"
"18692224","1","1","1"
"18694400","0","0","0"
"18766208","0","0","0"
"18773888","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"18778240","0","0","0"
"18781184","0.5","0.5","0.5"
"18781440","1","1","1"
"18782208","0","0","0"
"18784256","1","1","1"
"18795136","0","0","0"
"18862464","0","0","0"
"18864640","0","0","0"
"18865152","0","0","0"
"18870656","1","1","1"
"18874496","0","0","0"
"18943360","0","0","0"
"18946304","0","0","0"
"18949632","0","0","0"
"18950912","0","0","0"
"18954624","0","0","0"
"18957184","0","0","0"
"18962816","0","0","0"
"18964096","0","0","0"
"19035520","0","0","0"
"19039488","0","0","0"
"19040768","0","0","0"
"19043072","0","0","0"
"19045376","0","0","0"
"19046912","1","1","1"
"19111296","2","2","2"
"19120128","0","0","0"
"19130752","0","0","0"
"19136896","0","0","0"
"19209216","0","0","0"
"19211264","0","0","0"
"19285376","0","0","0"
"19291264","0","0","0"
"19297024","0","0","0"
"19297664","0","0","0"
"19302656","1","1","1"
"19306880","0","0","0"
"19309824","0.5","0.5","0.5"
"19376128","0","0","0"
"19380352","0","0","0"
"19382144","0","0","0"
"19382656","0","0","0"
"19385472","0.5","0.5","0.5"
"19399424","0","0","0"
"19405568","0","0","0"
"19472256","0","0","0"
"19484288","0","0","0"
"19558912","0","0","0"
"19564928","0","0","0"
"19565952","0","0","0"
"19569920","0","0","0"
"19571712","0.5","0.5","0.5"
"19643904","0","0","0"
"19644416","0","0","0"
"19645312","0","0","0"
"19650176","0","0","0"
"19653248","0","0","0"
"19655552","0","0","0"
"19658368","0.5","0.5","0.5"
"19659520","0","0","0"
"19734272","0","0","0"
"19736064","0","0","0"
"19736320","0","0","0"
"19738368","0","0","0"
"19738624","0","0","0"
"19752832","0","0","0"
"19814400","0","0","0"
"19815552","0","0","0"
"19816832","0","0","0"
"19818752","0","0","0"
"19818880","0","0","0"
"19825408","0","0","0"
"19829248","0.5","0.5","0.5"
"19834112","0","0","0"
"19837440","1","1","1"
"19900032","0","0","0"
"19900672","0","0","0"
"19906048","0","0","0"
"19911680","0","0","0"
"19920000","1","1","1"
"19920512","0","0","0"
"19923072","0","0","0"
"19987840","0","0","0"
"19990912","0","0","0"
"19997184","0.5","0.5","0.5"
"20000384","1","1","1"
"20001792","0","0","0"
"20009088","0.5","0.5","0.5"
"20009216","0","0","0"
"20079488","1","1","1"
"20079872","1","1","1"
"20082688","1","1","1"
"20083200","0","0","0"
"20083584","0","0","0"
"20084736","1","1","1"
"20102784","0","0","0"
"20176512","0","0","0"
"20178560","1","1","1"
"20178816","0","0","0"
"20246528","0","0","0"
"20247552","0","0","0"
"20248576","0","0","0"
"20249344","0","0","0"
"20249728","0","0","0"
"20250752","1","1","1"
"20260224","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"20261888","0","0","0"
"20265472","0","0","0"
"20265600","0","0","0"
"20266112","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"20266240","1","1","1"
"20277632","0","0","0"
"20323840","0","0","0"
"20335104","0.5","0.5","0.5"
"20336768","0","0","0"
"20341888","0","0","0"
"20343424","0","0","0"
"20344192","0","0","0"
"20352000","0","0","0"
"20424960","0","0","0"
"20425472","0","0","0"
"20428032","0","0","0"
"20428288","1","1","1"
"20428416","0","0","0"
"20430208","0","0","0"
"20432640","0","0","0"
"20449408","0","0","0"
"20506496","1","1","1"
"20507008","0","0","0"
"20514432","0","0","0"
"20520064","1","1","1"
"20521216","0","0","0"
"20523008","0","0","0"
"20526592","0","0","0"
"20528256","0","0","0"
"20528896","0.5","0.5","0.5"
"20530816","0","0","0"
"20585088","0","0","0"
"20598656","0","0","0"
"20599040","0.5","0.5","0.5"
"20604672","0","0","0"
"20606336","0","0","0"
"20607232","0","0","0"
"20607488","0.5","0.5","0.5"
"20611840","0","0","0"
"20612608","0","0","0"
"20685568","0","0","0"
"20686976","0","0","0"
"20687744","0","0","0"
"20694528","0","0","0"
"20700032","0","0","0"
"20704128","0","0","0"
"20764032","0","0","0"
"20775808","0","0","0"
"20785024","1","1","1"
"20793216","0","0","0"
"20851072","0","0","0"
"20855424","1","1","1"
"20855552","0","0","0"
"20857216","1","1","1"
"20869376","0","0","0"
"20875776","0.5","0.5","0.5"
"20876672","0","0","0"
"20876800","0","0","0"
"20884864","0","0","0"
"20952832","0","0","0"
"20954880","0","0","0"
"20955136","0","0","0"
"20956160","0","0","0"
"20956672","0","0","0"
"20964864","0","0","0"
"21017600","0","0","0"
"21028736","0","0","0"
"21035904","0","0","0"
"21041920","0","0","0"
"21051648","0","0","0"
"21052928","1","1","1"
"21121792","0","0","0"
"21127168","1","1","1"
"21128192","0","0","0"
"21129344","1","1","1"
"21129600","0","0","0"
"21197824","0","0","0"
"21209088","3","3","3"
"21214336","0","0","0"
"21282816","0","0","0"
"21289856","0","0","0"
"21293184","0","0","0"
"21293312","0","0","0"
"21296896","0","0","0"
"21297536","0","0","0"
"21299200","0","0","0"
"21301632","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"21310720","0","0","0"
"21382272","0","0","0"
"21382400","0","0","0"
"21383168","1","1","1"
"21385856","0","0","0"
"21387904","0","0","0"
"21391872","0","0","0"
"21392512","0","0","0"
"21410816","0","0","0"
"21465344","0","0","0"
"21475072","0","0","0"
"21476480","0","0","0"
"21479040","1","1","1"
"21479808","0","0","0"
"21487744","0","0","0"
"21551744","0","0","0"
"21560832","0","0","0"
"21561088","0","0","0"
"21566208","0","0","0"
"21571584","0","0","0"
"21572608","0","0","0"
"21576320","0","0","0"
"21641088","0","0","0"
"21649792","0","0","0"
"21723008","0","0","0"
"21740672","0","0","0"
"21743232","1","1","1"
"21799680","0","0","0"
"21819136","0","0","0"
"21819520","0","0","0"
"21832704","0","0","0"
"21899264","0","0","0"
"21902464","0","0","0"
"21903872","2","2","2"
"21904384","0","0","0"
"21907072","0","0","0"
"21908352","0","0","0"
"21911040","0","0","0"
"21911936","1","1","1"
"21914368","0","0","0"
"21918848","0","0","0"
"21925888","0","0","0"
"21982464","0","0","0"
"21989888","1","1","1"
"21990656","0","0","0"
"21993984","1","1","1"
"21996928","0","0","0"
"21997952","0","0","0"
"22004736","0","0","0"
"22006912","0","0","0"
"22085504","0","0","0"
"22087808","0","0","0"
"22097920","0","0","0"
"22150528","0","0","0"
"22160896","0.5","0.5","0.5"
"22161536","0","0","0"
"22178816","0","0","0"
"22180864","0","0","0"
"22233984","0","0","0"
"22244224","0","0","0"
"22256128","2","2","2"
"22257152","0","0","0"
"22261888","0","0","0"
"22333568","0","0","0"
"22335104","0","0","0"
"22350720","0","0","0"
"22356608","0","0","0"
"22368384","1","1","1"
"22430848","0.5","0.5","0.5"
"22434048","0","0","0"
"22436352","1","1","1"
"22600576","1","1","1"
"22606464","0","0","0"
"22615424","0","0","0"
"22686976","0","0","0"
"22687104","0","0","0"
"22689792","0.5","0.5","0.5"
"22691456","0","0","0"
"22697344","0","0","0"
"22754304","1","1","1"
"22768384","0","0","0"
"22769152","0","0","0"
"22793088","0","0","0"
"22793728","0","0","0"
"22863744","1","1","1"
"22864768","0","0","0"
"22874880","0","0","0"
"22883072","0","0","0"
"22933504","0","0","0"
"22938624","0","0","0"
"22950784","0","0","0"
"22952832","0","0","0"
"22962304","1","1","1"
"23036160","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"23048192","0","0","0"
"23048320","0","0","0"
"23050368","0","0","0"
"23112064","0","0","0"
"23117696","0","0","0"
"23122560","0","0","0"
"23123200","0","0","0"
"23123328","0","0","0"
"23124992","0","0","0"
"23125632","0","0","0"
"23133056","1","1","1"
"23135488","0","0","0"
"23140480","0","0","0"
"23195392","0","0","0"
"23206400","0","0","0"
"23208576","0","0","0"
"23211776","0","0","0"
"23219968","0.5","0.5","0.5"
"23231744","0","0","0"
"23302912","1","1","1"
"23304960","0.5","0.5","0.5"
"23308288","0","0","0"
"23375616","0","0","0"
"23382272","0","0","0"
"23388544","0","0","0"
"23388928","0","0","0"
"23389568","0","0","0"
"23390720","0","0","0"
"23393920","0","0","0"
"23398016","0","0","0"
"23469184","0","0","0"
"23475200","0","0","0"
"23475968","0.5","0.5","0.5"
"23479936","0","0","0"
"23481728","0","0","0"
"23483648","1","1","1"
"23485568","0","0","0"
"23486720","0.5","0.5","0.5"
"23554688","1","1","1"
"23557632","0","0","0"
"23558528","0","0","0"
"23560960","1","1","1"
"23561856","0","0","0"
"23570176","0","0","0"
"23572736","1","1","1"
"23580032","0","0","0"
"23649536","1","1","1"
"23649664","0","0","0"
"23651968","0","0","0"
"23653120","0","0","0"
"23653248","0","0","0"
"23659776","1","1","1"
"23725952","0","0","0"
"23731200","0","0","0"
"23733248","0","0","0"
"23737856","0","0","0"
"23738368","2","2","2"
"23740544","0","0","0"
"23818112","1","1","1"
"23819520","0","0","0"
"23820416","0","0","0"
"23820672","1","1","1"
"23821696","1","1","1"
"23825024","2","2","2"
"23899136","0","0","0"
"23899648","0","0","0"
"23910912","1","1","1"
"23912960","0","0","0"
"23913088","1","1","1"
"23913216","0","0","0"
"23923456","0","0","0"
"23990656","1","1","1"
"23992448","0","0","0"
"24000384","0","0","0"
"24003968","0","0","0"
"24010880","1","1","1"
"24013824","0","0","0"
"24065408","0","0","0"
"24085888","0.5","0.5","0.5"
"24086144","2","2","2"
"24088448","0","0","0"
"24091904","0","0","0"
"24157824","1","1","1"
"24166272","0","0","0"
"24168704","1","1","1"
"24168832","0","0","0"
"24170880","0","0","0"
"24251520","0","0","0"
"24253184","0","0","0"
"24254080","0","0","0"
"24254976","1","1","1"
"24256512","1","1","1"
"24259200","0","0","0"
"24261760","0","0","0"
"24262528","0","0","0"
"24262912","0","0","0"
"24269440","0","0","0"
"24270720","0","0","0"
"24273024","0","0","0"
"24331264","0","0","0"
"24347520","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"24349312","0","0","0"
"24357888","0","0","0"
"24363264","0","0","0"
"24409728","0","0","0"
"24415616","0","0","0"
"24418304","0","0","0"
"24437248","1","1","1"
"24440320","0","0","0"
"24440576","1","1","1"
"24443136","0","0","0"
"24447488","0","0","0"
"24513280","0","0","0"
"24518272","0","0","0"
"24518656","0","0","0"
"24519808","0.5","0.5","0.5"
"24520064","0","0","0"
"24520832","0","0","0"
"24522368","1","1","1"
"24525440","0","0","0"
"24526208","0","0","0"
"24599552","0","0","0"
"24601472","0","0","0"
"24601856","0","0","0"
"24602752","1","1","1"
"24602880","0","0","0"
"24604416","0.5","0.5","0.5"
"24605312","0","0","0"
"24608384","1","1","1"
"24620032","0","0","0"
"24675584","0","0","0"
"24685696","0","0","0"
"24688256","0","0","0"
"24695808","1","1","1"
"24696576","1","1","1"
"24703232","0","0","0"
"24761088","0","0","0"
"24764672","0","0","0"
"24776576","0","0","0"
"24781312","0","0","0"
"24851200","0","0","0"
"24860544","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"24861056","1","1","1"
"24863232","0","0","0"
"24864256","0","0","0"
"24864640","0","0","0"
"24867072","1","1","1"
"24870272","0","0","0"
"24876928","0","0","0"
"24939648","0","0","0"
"24941696","1","1","1"
"24952448","0","0","0"
"24956288","1","1","1"
"24957696","0.5","0.5","0.5"
"24958848","1","1","1"
"25025536","0","0","0"
"25034880","1","1","1"
"25036032","0","0","0"
"25037568","0","0","0"
"25038464","2","2","2"
"25040256","0","0","0"
"25113600","1","1","1"
"25122688","0","0","0"
"25124864","0.5","0.5","0.5"
"25127552","1","1","1"
"25128320","0","0","0"
"25131392","0","0","0"
"25133056","0","0","0"
"25133184","0.5","0.5","0.5"
"25193216","0","0","0"
"25209088","0","0","0"
"25209984","0.5","0.5","0.5"
"25212544","0","0","0"
"25213312","0","0","0"
"25213696","1","1","1"
"25222144","0","0","0"
"25224960","0","0","0"
"25277824","0","0","0"
"25295104","0","0","0"
"25296384","0","0","0"
"25367936","0","0","0"
"25379584","0","0","0"
"25380096","0","0","0"
"25384960","0.5","0.5","0.5"
"25391872","0","0","0"
"25392640","0","0","0"
"25396992","0","0","0"
"25405312","0","0","0"
"25453312","0","0","0"
"25471744","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"25472384","0","0","0"
"25472768","0","0","0"
"25481728","0","0","0"
"25488256","0","0","0"
"25488640","0","0","0"
"25546240","0","0","0"
"25553536","0","0","0"
"25559040","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"25633920","0","0","0"
"25645312","1","1","1"
"25648000","0","0","0"
"25658240","1","1","1"
"25658624","1","1","1"
"25666688","0","0","0"
"25713664","0","0","0"
"25726592","0","0","0"
"25731968","0","0","0"
"25735040","1","1","1"
"25737472","1","1","1"
"25741440","1","1","1"
"25798016","0","0","0"
"25810432","0","0","0"
"25816320","2","2","2"
"25818880","0.5","0.5","0.5"
"25826688","0","0","0"
"25827200","1","1","1"
"25836416","0","0","0"
"25839744","1","1","1"
"25893248","0","0","0"
"25894784","1","1","1"
"25913344","0.5","0.5","0.5"
"25914112","0","0","0"
"25922304","1","1","1"
"25923584","0","0","0"
"25923712","0","0","0"
"25979520","0","0","0"
"25980288","0","0","0"
"25996672","0","0","0"
"26003456","0","0","0"
"26014464","0","0","0"
"26057856","0","0","0"
"26077440","0","0","0"
"26078208","0","0","0"
"26085760","0","0","0"
"26089856","1","1","1"
"26091648","0","0","0"
"26092800","0","0","0"
"26160640","0.5","0.5","0.5"
"26162688","0","0","0"
"26165120","0.5","0.5","0.5"
"26166016","1","1","1"
"26166272","0","0","0"
"26168064","0","0","0"
"26176896","0","0","0"
"26178432","0","0","0"
"26184576","0","0","0"
"26189056","0","0","0"
"26243712","1","1","1"
"26247680","0","0","0"
"26251136","0","0","0"
"26257536","1","1","1"
"26258560","0","0","0"
"26258816","0","0","0"
"26272640","0","0","0"
"26275840","0","0","0"
"26332416","1","1","1"
"26338432","1","1","1"
"26346112","0","0","0"
"26354944","0","0","0"
"26415488","0","0","0"
"26427520","0","0","0"
"26433280","1","1","1"
"26434560","0","0","0"
"26437376","0","0","0"
"26441344","0","0","0"
"26500224","0","0","0"
"26507520","0","0","0"
"26513152","0","0","0"
"26516352","0.5","0.5","0.5"
"26523904","0","0","0"
"26578432","0","0","0"
"26587520","2","2","2"
"26588288","0","0","0"
"26597376","0","0","0"
"26600320","0","0","0"
"26609152","0","0","0"
"26618496","1","1","1"
"26674176","0","0","0"
"26684160","0","0","0"
"26687232","1","1","1"
"26690688","0","0","0"
"26694016","1","1","1"
"26702720","1","1","1"
"26707328","0","0","0"
"26774656","0","0","0"
"26776192","0","0","0"
"26778624","0","0","0"
"26780544","1","1","1"
"26840448","0","0","0"
"26857088","0.5","0.5","0.5"
"26857216","0","0","0"
"26875392","0","0","0"
"26943744","0","0","0"
"26946816","0.5","0.5","0.5"
"26953984","0","0","0"
"26955008","1","1","1"
"26955392","1","1","1"
"26958592","1","1","1"
"27015296","0","0","0"
"27034624","0","0","0"
"27036160","0","0","0"
"27043840","0","0","0"
"27045632","0","0","0"
"27046272","0","0","0"
"27046912","0","0","0"
"27048704","0","0","0"
"27061632","0","0","0"
"27113472","1","1","1"
"27115776","0","0","0"
"27117952","1","1","1"
"27120000","0","0","0"
"27127040","1","1","1"
"27127296","0","0","0"
"27133440","0","0","0"
"27134208","1","1","1"
"27135744","0","0","0"
"27204992","0.5","0.5","0.5"
"27206912","1","1","1"
"27212032","0","0","0"
"27213568","0","0","0"
"27214336","1","1","1"
"27223552","0","0","0"
"27226368","1","1","1"
"27228416","0","0","0"
"27287936","0","0","0"
"27290880","1","1","1"
"27291008","0","0","0"
"27293568","0","0","0"
"27298688","0","0","0"
"27300224","0","0","0"
"27300736","0.5","0.5","0.5"
"27303680","0","0","0"
"27308544","0","0","0"
"27309056","0","0","0"
"27310720","1.5","1.5","1.5"
"27370880","0","0","0"
"27378816","0.5","0.5","0.5"
"27384704","0","0","0"
"27387776","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"27389824","0","0","0"
"27390592","0.5","0.5","0.5"
"27397760","0.5","0.5","0.5"
"27472512","0","0","0"
"27472640","0","0","0"
"27477120","0","0","0"
"27487360","0","0","0"
"27557376","0","0","0"
"27557888","1","1","1"
"27558272","0","0","0"
"27559936","1","1","1"
"27566848","0","0","0"
"27571584","0","0","0"
"27640192","0","0","0"
"27640960","0","0","0"
"27647232","2","2","2"
"27659136","0","0","0"
"27665536","0","0","0"
"27715200","0","0","0"
"27718528","0","0","0"
"27720704","0","0","0"
"27727616","0","0","0"
"27731200","1","1","1"
"27734144","0","0","0"
"27736064","0","0","0"
"27739392","1","1","1"
"27739904","0","0","0"
"27740672","0","0","0"
"27742336","0","0","0"
"27756032","0","0","0"
"27807488","0","0","0"
"27814144","0","0","0"
"27818112","0","0","0"
