"Step","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MIN","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MAX"
"84364800","1","1","1"
"84387328","1","1","1"
"84426496","0","0","0"
"84426752","0","0","0"
"84451584","0","0","0"
"84474112","0","0","0"
"84496512","0","0","0"
"84516224","0","0","0"
"84519296","1","1","1"
"84520320","0","0","0"
"84527488","0","0","0"
"84590592","0","0","0"
"84599680","0","0","0"
"84615680","0","0","0"
"84632192","0","0","0"
"84671872","1","1","1"
"84683136","0","0","0"
"84697344","0","0","0"
"84697600","0.5","0.5","0.5"
"84710272","1","1","1"
"84744448","0","0","0"
"84754944","0","0","0"
"84768768","0","0","0"
"84769536","0","0","0"
"84774528","0","0","0"
"84837632","0","0","0"
"84840704","0","0","0"
"84841088","0","0","0"
"84846848","1","1","1"
"84848256","0","0","0"
"84852224","0","0","0"
"84853248","0","0","0"
"84854016","0","0","0"
"84854528","0","0","0"
"84854656","0","0","0"
"84867456","0","0","0"
"84877440","0","0","0"
"84909312","0","0","0"
"84926976","0","0","0"
"84945280","0","0","0"
"84957952","0","0","0"
"85004544","0","0","0"
"85010176","0","0","0"
"85013248","0","0","0"
"85027840","0","0","0"
"85033600","0","0","0"
"85056256","0","0","0"
"85065600","0","0","0"
"85082112","0","0","0"
"85115648","0","0","0"
"85122304","0","0","0"
"85231232","1","1","1"
"85240448","0","0","0"
"85275904","1","1","1"
"85294464","0","0","0"
"85296512","0","0","0"
"85300224","0","0","0"
"85305856","0","0","0"
"85372928","0","0","0"
"85386240","0","0","0"
"85386880","0","0","0"
"85450624","0","0","0"
"85456128","0","0","0"
"85463040","0","0","0"
"85471360","0","0","0"
"85486336","0","0","0"
"85499392","0","0","0"
"85533312","0","0","0"
"85536768","0","0","0"
"85552128","0","0","0"
"85556352","0","0","0"
"85578624","0","0","0"
"85584896","0","0","0"
"85586944","0","0","0"
"85612672","0","0","0"
"85642752","0","0","0"
"85697920","0","0","0"
"85720832","0","0","0"
"85732864","0","0","0"
"85736448","0","0","0"
"85759488","0","0","0"
"85799808","0","0","0"
"85804160","0","0","0"
"85805184","0","0","0"
"85816448","0","0","0"
"85830912","0","0","0"
"85872256","0","0","0"
"85882752","0","0","0"
"85889792","0","0","0"
"85892480","0","0","0"
"85952384","0","0","0"
"85965824","0","0","0"
"85976576","0","0","0"
"85979008","0","0","0"
"85979520","0","0","0"
"85981568","0","0","0"
"85996160","0","0","0"
"86005376","0","0","0"
"86034816","0","0","0"
"86054912","0","0","0"
"86056704","0","0","0"
"86057472","0","0","0"
"86067328","0","0","0"
"86072448","0","0","0"
"86079488","0","0","0"
"86097920","0","0","0"
"86123392","0","0","0"
"86137600","0","0","0"
"86146944","0","0","0"
"86161920","0","0","0"
"86181632","0","0","0"
"86279168","0","0","0"
"86303744","0","0","0"
"86313088","0","0","0"
"86322560","0","0","0"
"86324992","0","0","0"
"86325120","0","0","0"
"86343040","0","0","0"
"86388480","0","0","0"
"86416384","1","1","1"
"86417408","1","1","1"
"86435200","0","0","0"
"86437248","1","1","1"
"86495744","1","1","1"
"86498688","0","0","0"
"86583296","0","0","0"
"86588160","0","0","0"
"86597888","0","0","0"
"86598400","0.5","0.5","0.5"
"86599296","0","0","0"
"86623360","0","0","0"
"86659200","0","0","0"
"86669056","0","0","0"
"86676608","0","0","0"
"86755584","0","0","0"
"86769536","0","0","0"
"86774272","1","1","1"
"86818176","0","0","0"
"86829184","1","1","1"
"86838144","0","0","0"
"86852352","0.5","0.5","0.5"
"86860672","0","0","0"
"86933632","1","1","1"
"86937088","0","0","0"
"86946944","0","0","0"
"86958976","0","0","0"
"86969472","0","0","0"
"87013376","0","0","0"
"87022592","0","0","0"
"87024512","0","0","0"
"87035648","0","0","0"
"87036160","0","0","0"
"87086080","0","0","0"
"87104512","1","1","1"
"87115392","0","0","0"
"87117440","0","0","0"
"87131904","0","0","0"
"87132288","0","0","0"
"87151360","0","0","0"
"87191296","1","1","1"
"87195392","1","1","1"
"87197952","0","0","0"
"87207040","0","0","0"
"87207808","0","0","0"
"87207936","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"87209600","0","0","0"
"87215104","0","0","0"
"87230592","0","0","0"
"87263232","2","2","2"
"87288704","0","0","0"
"87290240","0.5","0.5","0.5"
"87292032","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"87295744","1","1","1"
"87302144","2","2","2"
"87358464","1","1","1"
"87368576","1","1","1"
"87375104","2","2","2"
"87383808","3","3","3"
"87393792","0","0","0"
"87435776","1","1","1"
"87450240","2","2","2"
"87461504","2","2","2"
"87461632","1","1","1"
"87463936","2","2","2"
"87471872","2","2","2"
"87493504","0","0","0"
"87535744","1","1","1"
"87550336","3","3","3"
"87556224","3","3","3"
"87563264","1","1","1"
"87585920","3","3","3"
"87597952","6","6","6"
"87625472","3","3","3"
"87635072","2","2","2"
"87640192","2.5","2.5","2.5"
"87640576","3","3","3"
"87709824","2","2","2"
"87712000","3","3","3"
"87722880","2","2","2"
"87725824","3","3","3"
"87786112","0","0","0"
"87802496","0","0","0"
"87810944","3","3","3"
"87820032","1","1","1"
"87827200","1","1","1"
"87842944","1","1","1"
"87903104","1","1","1"
"87903232","1","1","1"
"87927168","1.5","1.5","1.5"
"87934976","2","2","2"
"87972352","4","4","4"
"87979520","2.5","2.5","2.5"
"87983360","4","4","4"
"87985024","2","2","2"
"88063360","1.5","1.5","1.5"
"88075904","0","0","0"
"88087168","1","1","1"
"88101248","2","2","2"
"88151680","0","0","0"
"88154112","0","0","0"
"88154752","0","0","0"
"88156672","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"88157568","0","0","0"
"88220928","0","0","0"
"88230528","0","0","0"
"88231680","1","1","1"
"88232704","0","0","0"
"88247808","0","0","0"
"88249856","1","1","1"
"88250368","2","2","2"
"88274304","1","1","1"
"88303360","2","2","2"
"88327040","0.5","0.5","0.5"
"88334208","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"88340992","1","1","1"
"88362368","0","0","0"
"88403200","0","0","0"
"88408448","0","0","0"
"88413696","0","0","0"
"88415488","0","0","0"
"88415744","2","2","2"
"88417024","0","0","0"
"88418816","0","0","0"
"88422656","0","0","0"
"88423296","0","0","0"
"88433152","0","0","0"
"88437120","0","0","0"
"88509568","0.5","0.5","0.5"
"88512768","2","2","2"
"88516736","0","0","0"
"88529408","1","1","1"
"88536320","0","0","0"
"88544768","1","1","1"
"88582912","0","0","0"
"88589312","1","1","1"
"88591104","0","0","0"
"88597120","1","1","1"
"88655360","1","1","1"
"88678016","0","0","0"
"88679936","0","0","0"
"88696704","0.5","0.5","0.5"
"88731008","1","1","1"
"88743680","1","1","1"
"88762496","1","1","1"
"88765056","0.75","0.75","0.75"
"88780416","2","2","2"
"88823424","1","1","1"
"88829696","5","5","5"
"88848000","1","1","1"
"88855552","3","3","3"
"88859392","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"88867200","3","3","3"
"88932736","3","3","3"
"88936192","1","1","1"
"88936832","4","4","4"
"88944256","1","1","1"
"88945280","3","3","3"
"89014528","0","0","0"
"89021824","0","0","0"
"89042688","0.5","0.5","0.5"
"89049728","0","0","0"
"89091712","0","0","0"
"89131008","0","0","0"
"89145216","1","1","1"
"89199104","0","0","0"
"89207808","2","2","2"
"89213824","1","1","1"
"89222656","0","0","0"
"89230208","2","2","2"
"89233536","2","2","2"
"89261568","2","2","2"
"89271296","1","1","1"
"89289856","0","0","0"
"89296512","1","1","1"
"89367296","1","1","1"
"89375488","1","1","1"
"89382144","0","0","0"
"89403392","0","0","0"
"89454336","0","0","0"
"89471104","0","0","0"
"89473664","3","3","3"
"89527040","0","0","0"
"89570304","1","1","1"
"89571072","1","1","1"
"89577088","2","2","2"
"89609472","3","3","3"
"89625600","1","1","1"
"89626880","1","1","1"
"89642496","2","2","2"
"89648256","1","1","1"
"89669888","2","2","2"
"89703808","4","4","4"
"89714176","1","1","1"
"89719808","0","0","0"
"89722880","0","0","0"
"89728000","0","0","0"
"89729792","0","0","0"
"89736576","0","0","0"
"89747200","1","1","1"
"89753728","1","1","1"
"89782528","1","1","1"
"89796608","0","0","0"
"89798400","0","0","0"
"89799808","0","0","0"
"89812864","0","0","0"
"89886336","0","0","0"
"89889280","0","0","0"
"89893888","1","1","1"
"89898112","0","0","0"
"89908224","0","0","0"
"89910912","0","0","0"
"89914880","0","0","0"
"89960960","0","0","0"
"89985152","0","0","0"
"89989632","0","0","0"
"89990016","0","0","0"
"89995648","0","0","0"
"89997696","0","0","0"
"90043264","0","0","0"
"90062720","0","0","0"
"90066816","0.5","0.5","0.5"
"90079744","0","0","0"
"90082048","0","0","0"
"90087552","1","1","1"
"90099584","0","0","0"
"90132736","0","0","0"
"90157952","0","0","0"
"90159872","0","0","0"
"90160768","0","0","0"
"90160896","0.5","0.5","0.5"
"90168576","1","1","1"
"90170752","1","1","1"
"90171648","1","1","1"
"90192768","0","0","0"
"90220032","0","0","0"
"90230656","0","0","0"
"90234368","0","0","0"
"90240256","0","0","0"
"90246528","0","0","0"
"90251648","0","0","0"
"90315520","0","0","0"
"90317312","0","0","0"
"90326144","0","0","0"
"90327424","0","0","0"
"90338816","0","0","0"
"90343552","0","0","0"
"90348416","0","0","0"
"90357248","0","0","0"
"90365952","0","0","0"
"90408960","0","0","0"
"90413184","0","0","0"
"90415360","0","0","0"
"90420224","0","0","0"
"90422912","0","0","0"
"90425216","0","0","0"
"90429696","0","0","0"
"90429952","0","0","0"
"90437376","0","0","0"
"90452864","0","0","0"
"90468864","1","1","1"
"90485632","0","0","0"
"90505600","0","0","0"
"90526592","2","2","2"
"90546048","1","1","1"
"90561536","0","0","0"
"90573056","1","1","1"
"90583040","1","1","1"
"90588416","2","2","2"
"90589568","2","2","2"
"90591872","0","0","0"
"90593664","0","0","0"
"90594816","1","1","1"
"90607104","2","2","2"
"90672512","0","0","0"
"90680576","1","1","1"
"90682112","1","1","1"
"90691968","0","0","0"
"90751872","0","0","0"
"90754048","0","0","0"
"90770176","0","0","0"
"90773248","0","0","0"
"90776448","0","0","0"
"90780032","0","0","0"
"90825984","1","1","1"
"90828032","2","2","2"
"90833152","2","2","2"
"90854784","0","0","0"
"90859264","1","1","1"
"90867200","0","0","0"
"90928896","2","2","2"
"90932352","2","2","2"
"90937088","2","2","2"
"90939904","5","5","5"
"90949504","4","4","4"
"90972288","3","3","3"
"91020160","3","3","3"
"91020672","2","2","2"
"91033728","2","2","2"
"91034880","3","3","3"
"91044352","2","2","2"
"91100416","3","3","3"
"91118592","4","4","4"
"91118848","3","3","3"
"91134080","5","5","5"
"91146368","2","2","2"
"91147776","4","4","4"
"91166336","3","3","3"
"91169920","3","3","3"
"91194112","1.5","1.5","1.5"
"91197056","2","2","2"
"91207808","0.5","0.5","0.5"
"91208320","2","2","2"
"91236736","1","1","1"
"91273856","0","0","0"
"91278464","0","0","0"
"91283968","0","0","0"
"91291904","0","0","0"
"91294208","0","0","0"
"91319808","0","0","0"
"91326336","0","0","0"
"91366912","0","0","0"
"91373824","1","1","1"
"91386368","0","0","0"
"91397632","0","0","0"
"91411200","0","0","0"
"91448064","0","0","0"
"91461248","0","0","0"
"91462784","0","0","0"
"91463296","0.5","0.5","0.5"
"91468160","0","0","0"
"91478784","0","0","0"
"91539200","0","0","0"
"91552512","0","0","0"
"91568512","0","0","0"
"91612672","0","0","0"
"91641216","0","0","0"
"91643008","0","0","0"
"91662592","0","0","0"
"91684096","0","0","0"
"91688960","0","0","0"
"91712640","0","0","0"
"91718144","0","0","0"
"91723264","0","0","0"
"91732096","0","0","0"
"91761152","0","0","0"
"91796736","0","0","0"
"91808896","0","0","0"
"91811584","0","0","0"
"91812736","0","0","0"
"91814656","0","0","0"
"91824128","0","0","0"
"91841280","0","0","0"
"91858176","0","0","0"
"91875072","0","0","0"
"91887872","0","0","0"
"91924096","0","0","0"
"91943424","0","0","0"
"91957888","0","0","0"
"91961472","0","0","0"
"91965440","0","0","0"
"91967616","0","0","0"
"91971328","0","0","0"
"91976576","0","0","0"
"91985920","0","0","0"
"92001664","0","0","0"
"92047104","0","0","0"
"92061184","0","0","0"
"92068480","0","0","0"
"92098048","0","0","0"
"92139648","0","0","0"
"92145920","0","0","0"
"92157312","1","1","1"
"92160768","0","0","0"
"92168960","0","0","0"
"92170240","0","0","0"
"92172672","0","0","0"
"92233728","0","0","0"
"92236544","0","0","0"
"92252032","0","0","0"
"92273792","0","0","0"
"92323328","0","0","0"
"92325120","0","0","0"
"92333312","0","0","0"
"92342528","0","0","0"
"92345088","0","0","0"
"92379264","0","0","0"
"92412416","0","0","0"
"92425856","0","0","0"
"92428032","0","0","0"
"92432640","0","0","0"
"92466944","0","0","0"
"92497280","0","0","0"
"92501760","0","0","0"
"92522240","0","0","0"
"92573824","0","0","0"
"92583424","0","0","0"
"92593664","0","0","0"
"92594560","0","0","0"
"92595712","0","0","0"
"92603136","0","0","0"
"92604800","0","0","0"
"92605440","0","0","0"
"92683520","0","0","0"
"92688512","0","0","0"
"92707456","0","0","0"
"92754176","0","0","0"
"92755584","0","0","0"
"92767232","0","0","0"
"92780672","0","0","0"
"92842368","0","0","0"
"92847104","0","0","0"
"92849664","0","0","0"
"92859392","0","0","0"
"92919168","0","0","0"
"92930432","0","0","0"
"92932224","0","0","0"
"92941568","0","0","0"
"92941824","0","0","0"
"92949632","0","0","0"
"92949888","0","0","0"
"92986368","0","0","0"
"93027712","0","0","0"
"93029376","0","0","0"
"93030272","0","0","0"
"93073408","0","0","0"
"93097728","0","0","0"
"93114112","0","0","0"
"93118976","0","0","0"
"93119104","0","0","0"
"93194112","0","0","0"
"93200384","0","0","0"
"93202176","0","0","0"
"93218432","0","0","0"
"93230976","1","1","1"
"93261440","1","1","1"
"93273600","0","0","0"
"93277312","0","0","0"
"93287808","1.5","1.5","1.5"
"93288320","0","0","0"
"93288704","1","1","1"
"93291008","0","0","0"
"93318528","0","0","0"
"93330432","1","1","1"
"93356928","0","0","0"
"93359744","0","0","0"
"93419904","0","0","0"
"93460608","0","0","0"
"93462144","0","0","0"
"93478656","0","0","0"
"93506816","0","0","0"
"93511808","0","0","0"
"93512576","0","0","0"
"93525504","0","0","0"
"93547520","0","0","0"
"93554432","0","0","0"
"93559936","0","0","0"
"93619712","0","0","0"
"93630976","0","0","0"
"93633536","1","1","1"
"93634944","0","0","0"
"93642496","0","0","0"
"93650816","0","0","0"
"93652352","0","0","0"
"93653632","0","0","0"
"93696640","0","0","0"
"93706240","0","0","0"
"93710592","0","0","0"
"93718016","0","0","0"
"93722624","0","0","0"
"93732608","0","0","0"
"93744640","0","0","0"
"93760640","0","0","0"
"93783296","0","0","0"
"93790592","0","0","0"
"93801472","0","0","0"
"93826560","0","0","0"
"93882240","0","0","0"
"93896192","0","0","0"
"93898496","0","0","0"
"93901184","0","0","0"
"93901568","0","0","0"
"93902080","0","0","0"
"93905792","0","0","0"
"93923584","1","1","1"
"93964928","0","0","0"
"93967360","0","0","0"
"93971968","0","0","0"
"93978112","0","0","0"
"93985408","0","0","0"
"93985920","1","1","1"
"93998080","0","0","0"
"94054272","0","0","0"
"94066176","0","0","0"
"94067328","0","0","0"
"94090240","0","0","0"
"94092416","1","1","1"
"94130560","0","0","0"
"94138880","1","1","1"
"94139136","3","3","3"
"94147072","0","0","0"
"94157824","0.5","0.5","0.5"
"94168704","1","1","1"
"94225664","0","0","0"
"94238848","0","0","0"
"94246400","0","0","0"
"94257280","2","2","2"
"94327936","0","0","0"
"94342912","0","0","0"
"94346880","0","0","0"
"94366976","0","0","0"
"94369664","0","0","0"
"94390144","0","0","0"
"94391808","0","0","0"
"94410752","0","0","0"
"94412672","0","0","0"
"94425472","1.5","1.5","1.5"
"94432896","0","0","0"
"94468352","0","0","0"
"94468864","1","1","1"
"94498304","0","0","0"
"94505856","0","0","0"
"94508288","0.5","0.5","0.5"
"94518528","0","0","0"
"94532480","0","0","0"
"94581760","0","0","0"
"94585984","0","0","0"
"94594560","0","0","0"
"94599424","0.5","0.5","0.5"
"94609280","0","0","0"
"94657536","0","0","0"
"94669440","0","0","0"
"94674944","0","0","0"
"94675840","0","0","0"
"94694528","0","0","0"
"94737792","0","0","0"
"94744832","0","0","0"
"94747136","0","0","0"
"94752384","0","0","0"
"94754816","0","0","0"
"94755840","0","0","0"
"94755968","0","0","0"
"94756096","0","0","0"
"94771456","0","0","0"
"94782080","1","1","1"
"94791424","0","0","0"
"94795008","0","0","0"
"94830208","1","1","1"
"94831488","1","1","1"
"94846464","0","0","0"
"94852864","0","0","0"
"94853760","0","0","0"
"94855680","0","0","0"
"94880128","0","0","0"
"94882048","0","0","0"
"94890368","0","0","0"
"94931456","0","0","0"
"94971136","0","0","0"
"95000064","0","0","0"
"95029120","0","0","0"
"95031424","0","0","0"
"95043456","0","0","0"
"95085696","0","0","0"
"95099264","0","0","0"
"95107072","0","0","0"
"95110144","0","0","0"
"95111040","0","0","0"
"95150464","0","0","0"
"95188480","0","0","0"
"95201408","0","0","0"
"95205248","0","0","0"
"95207296","0","0","0"
"95234048","0","0","0"
"95237760","0","0","0"
"95265024","0","0","0"
"95280384","0","0","0"
"95282432","0","0","0"
"95292416","0","0","0"
"95293184","0","0","0"
"95299584","0","0","0"
"95301376","0","0","0"
"95359232","0","0","0"
"95363968","0","0","0"
"95373696","0","0","0"
"95381248","0","0","0"
"95385728","0","0","0"
"95388032","0","0","0"
"95480832","0","0","0"
"95539072","0","0","0"
"95539200","0","0","0"
"95540736","0","0","0"
"95541248","0","0","0"
"95543552","0","0","0"
"95551232","0.5","0.5","0.5"
"95623808","0","0","0"
"95628288","0","0","0"
"95639680","0","0","0"
"95645824","0","0","0"
"95701888","0","0","0"
"95715072","0","0","0"
"95724416","0","0","0"
"95729792","0","0","0"
"95794304","0","0","0"
"95840640","0","0","0"
"95856640","0","0","0"
"95885184","0","0","0"
"95886336","0","0","0"
"95886848","0","0","0"
"95889536","0","0","0"
"95912192","0","0","0"
"95918336","0","0","0"
"95943808","0","0","0"
"95962112","1","1","1"
"95972480","0","0","0"
"95992320","0","0","0"
"96057344","0","0","0"
"96057856","0","0","0"
"96060160","0","0","0"
"96067584","0","0","0"
"96073472","0","0","0"
"96075904","0","0","0"
"96077824","0","0","0"
"96078976","0","0","0"
"96086400","0","0","0"
"96102784","0","0","0"
"96144512","1","1","1"
"96144640","0","0","0"
"96157824","0","0","0"
"96160896","0.5","0.5","0.5"
"96166656","0","0","0"
"96187520","0","0","0"
"96225920","0","0","0"
"96247168","0","0","0"
"96247552","0","0","0"
"96251648","0","0","0"
"96257152","0","0","0"
"96318720","0","0","0"
"96333952","0","0","0"
"96371200","0","0","0"
"96419840","0","0","0"
"96421504","0","0","0"
"96467200","0","0","0"
"96469888","0","0","0"
"96510464","0","0","0"
"96521088","0","0","0"
"96568320","0","0","0"
"96587008","0","0","0"
"96590976","0","0","0"
"96595328","0","0","0"
"96596224","0","0","0"
"96596608","0","0","0"
"96620928","0","0","0"
"96640896","0","0","0"
"96681472","0","0","0"
"96686976","0","0","0"
"96700288","0","0","0"
"96740864","1","1","1"
"96748544","0","0","0"
"96765696","0","0","0"
"96768384","0","0","0"
"96839040","0","0","0"
"96846080","0","0","0"
"96849664","0","0","0"
"96852608","0","0","0"
"96885248","0","0","0"
"96926080","0","0","0"
"96928768","0","0","0"
"96929152","0","0","0"
"96931968","0","0","0"
"96944768","1","1","1"
"96985600","0","0","0"
"97006464","0","0","0"
